index,druga_smi,drugb_smi,cell_id,synergy
760,12.0,23,7,1.0
761,12.0,13,7,1.0
762,13.0,1,7,1.0
763,13.0,2,7,1.0
764,13.0,5,7,1.0
765,13.0,7,7,1.0
766,13.0,9,7,1.0
767,13.0,23,7,1.0
768,13.0,14,7,1.0
769,14.0,23,7,1.0
770,15.0,1,7,0.0
771,15.0,2,7,0.0
772,15.0,5,7,1.0
773,15.0,7,7,0.0
774,15.0,9,7,0.0
775,15.0,23,7,1.0
776,15.0,13,7,1.0
777,16.0,1,7,1.0
778,16.0,2,7,1.0
779,16.0,5,7,1.0
780,16.0,7,7,1.0
781,16.0,9,7,1.0
782,16.0,23,7,1.0
783,16.0,13,7,1.0
784,0.0,1,8,0.0
785,0.0,2,8,1.0
786,0.0,5,8,0.0
787,0.0,7,8,1.0
788,0.0,9,8,0.0
789,0.0,23,8,1.0
790,0.0,13,8,0.0
791,1.0,2,8,1.0
792,1.0,7,8,1.0
793,1.0,23,8,1.0
794,1.0,14,8,0.0
795,2.0,7,8,0.0
796,2.0,23,8,1.0
797,2.0,14,8,1.0
798,3.0,1,8,1.0
799,3.0,2,8,1.0
800,3.0,5,8,0.0
801,3.0,7,8,1.0
802,3.0,9,8,1.0
803,3.0,23,8,1.0
804,3.0,13,8,1.0
805,4.0,1,8,0.0
806,4.0,2,8,1.0
807,4.0,5,8,1.0
808,4.0,7,8,1.0
809,4.0,9,8,1.0
810,4.0,23,8,1.0
811,4.0,13,8,0.0
812,5.0,1,8,0.0
813,5.0,2,8,1.0
814,5.0,7,8,1.0
815,5.0,23,8,1.0
816,5.0,14,8,1.0
817,6.0,1,8,0.0
818,6.0,2,8,1.0
819,6.0,5,8,1.0
820,6.0,7,8,1.0
821,6.0,9,8,0.0
822,6.0,23,8,1.0
823,6.0,13,8,0.0
824,7.0,23,8,1.0
825,7.0,14,8,0.0
826,8.0,1,8,1.0
827,8.0,2,8,0.0
828,8.0,5,8,0.0
829,8.0,7,8,1.0
830,8.0,9,8,0.0
831,8.0,23,8,1.0
832,8.0,13,8,1.0
833,9.0,1,8,1.0
834,9.0,2,8,1.0
835,9.0,5,8,0.0
836,9.0,7,8,1.0
837,9.0,23,8,1.0
838,9.0,14,8,1.0
839,10.0,1,8,0.0
840,10.0,2,8,1.0
841,10.0,5,8,0.0
842,10.0,7,8,1.0
843,10.0,9,8,0.0
844,10.0,23,8,1.0
845,10.0,13,8,0.0
846,11.0,1,8,1.0
847,11.0,2,8,1.0
848,11.0,5,8,0.0
849,11.0,7,8,1.0
850,11.0,9,8,0.0
851,11.0,23,8,1.0
852,11.0,13,8,0.0
853,12.0,1,8,0.0
854,12.0,2,8,1.0
855,12.0,5,8,1.0
856,12.0,7,8,1.0
857,12.0,9,8,1.0
858,12.0,23,8,1.0
859,12.0,13,8,1.0
860,13.0,1,8,0.0
861,13.0,2,8,1.0
862,13.0,5,8,0.0
863,13.0,7,8,1.0
864,13.0,9,8,1.0
865,13.0,23,8,1.0
866,13.0,14,8,0.0
867,14.0,23,8,1.0
868,15.0,1,8,0.0
869,15.0,2,8,1.0
870,15.0,5,8,1.0
871,15.0,7,8,0.0
872,15.0,9,8,1.0
873,15.0,23,8,1.0
874,15.0,13,8,1.0
875,16.0,1,8,0.0
876,16.0,2,8,1.0
877,16.0,5,8,1.0
878,16.0,7,8,1.0
879,16.0,9,8,1.0
880,16.0,23,8,1.0
881,16.0,13,8,1.0
882,0.0,1,9,1.0
883,0.0,2,9,1.0
884,0.0,5,9,1.0
885,0.0,7,9,0.0
886,0.0,9,9,1.0
887,0.0,23,9,0.0
888,0.0,13,9,1.0
889,1.0,2,9,1.0
890,1.0,7,9,0.0
891,1.0,23,9,0.0
892,1.0,14,9,1.0
893,2.0,7,9,1.0
894,2.0,23,9,1.0
895,2.0,14,9,0.0
896,3.0,1,9,1.0
897,3.0,2,9,1.0
898,3.0,5,9,1.0
899,3.0,7,9,1.0
900,3.0,9,9,1.0
901,3.0,23,9,1.0
902,3.0,13,9,1.0
903,4.0,1,9,1.0
904,4.0,2,9,0.0
905,4.0,5,9,1.0
906,4.0,7,9,0.0
907,4.0,9,9,1.0
908,4.0,23,9,0.0
909,4.0,13,9,0.0
910,5.0,1,9,1.0
911,5.0,2,9,1.0
912,5.0,7,9,1.0
913,5.0,23,9,1.0
914,5.0,14,9,1.0
915,6.0,1,9,1.0
916,6.0,2,9,1.0
917,6.0,5,9,1.0
918,6.0,7,9,1.0
919,6.0,9,9,1.0
920,6.0,23,9,0.0
921,6.0,13,9,1.0
922,7.0,23,9,0.0
923,7.0,14,9,0.0
924,8.0,1,9,1.0
925,8.0,2,9,1.0
926,8.0,5,9,1.0
927,8.0,7,9,0.0
928,8.0,9,9,1.0
929,8.0,23,9,0.0
930,8.0,13,9,1.0
931,9.0,1,9,1.0
932,9.0,2,9,1.0
933,9.0,5,9,1.0
934,9.0,7,9,1.0
935,9.0,23,9,1.0
936,9.0,14,9,1.0
937,10.0,1,9,0.0
938,10.0,2,9,1.0
939,10.0,5,9,0.0
940,10.0,7,9,0.0
941,10.0,9,9,1.0
942,10.0,23,9,0.0
943,10.0,13,9,1.0
944,11.0,1,9,1.0
945,11.0,2,9,0.0
946,11.0,5,9,1.0
947,11.0,7,9,0.0
948,11.0,9,9,1.0
949,11.0,23,9,0.0
950,11.0,13,9,0.0
951,12.0,1,9,0.0
952,12.0,2,9,1.0
953,12.0,5,9,1.0
954,12.0,7,9,0.0
955,12.0,9,9,1.0
956,12.0,23,9,1.0
957,12.0,13,9,1.0
958,13.0,1,9,1.0
959,13.0,2,9,1.0
960,13.0,5,9,1.0
961,13.0,7,9,1.0
962,13.0,9,9,1.0
963,13.0,23,9,1.0
964,13.0,14,9,0.0
965,14.0,23,9,0.0
966,15.0,1,9,1.0
967,15.0,2,9,0.0
968,15.0,5,9,1.0
969,15.0,7,9,0.0
970,15.0,9,9,0.0
971,15.0,23,9,1.0
972,15.0,13,9,1.0
973,16.0,1,9,1.0
974,16.0,2,9,1.0
975,16.0,5,9,1.0
976,16.0,7,9,0.0
977,16.0,9,9,1.0
978,16.0,23,9,1.0
979,16.0,13,9,1.0
980,0.0,1,10,0.0
981,0.0,2,10,0.0
982,0.0,5,10,0.0
983,0.0,7,10,0.0
984,0.0,9,10,0.0
985,0.0,23,10,0.0
986,0.0,13,10,0.0
987,1.0,2,10,1.0
988,1.0,7,10,0.0
989,1.0,23,10,0.0
990,1.0,14,10,0.0
991,2.0,7,10,0.0
992,2.0,23,10,0.0
993,2.0,14,10,0.0
994,3.0,1,10,0.0
995,3.0,2,10,1.0
